2032891036,2909,2471
1863374262,3187,2886
1623009085,3683,3387
1961002599,3709,3398
113411247,3699,3391
171493374,3858,3579
1042790962,3898,3593
580673921,4038,3760
1014486152,4066,3778
352083716,4026,3693
1250442005,4230,3937
1396721535,4113,3816
434398524,4403,4110
661119548,4411,4114
454884231,4328,3842
1984513847,4421,4024
1392794732,4513,4209
1095088856,4621,4333
1896232624,4572,4292
1833789138,4734,4439
1450652220,4820,4544
361268035,4724,4447
20853837,4935,4647
892555958,4996,4689
865059288,5010,4685
1626343059,5016,4677
884860061,5033,4611
1987375157,5203,4896
121167003,5230,4939
1062186835,5196,4909
1961501712,5281,4967
201719260,5169,4696
1529115495,5278,4978
651802632,5362,5059
1855610584,5476,5167
602423811,5460,5176
548554586,5419,4923
355518265,5582,5300
477533894,5802,5507
775514090,5927,5644
1522095831,5923,5622
384515747,5981,5689
1293680734,5971,5668
1835073088,5986,5690
1855026648,6102,5816
65586123,6115,5808
1038677529,6058,5761
93740343,6065,5759
780934299,6223,5925
1383178166,6264,5982
1710814638,6128,5730
1594138273,6248,5947
716487794,6179,5894
1795816257,6178,5727
627318073,6339,6045
1665197552,6354,6069
1904783235,6319,6018
2114289475,6350,6028
1605851606,6346,5871
1281414889,6445,6126
1138697171,6422,6132
253601149,6394,6059
1621002296,6462,6074
259564670,6549,6257
1418555530,6556,6242
1949298838,6585,6272
1807648168,6603,6297
673586830,6609,6315
713312506,6530,6214
633240419,6575,6291
1758008124,6624,6322
1042786867,6693,6400
1702143276,6713,6428
480490520,6695,6390
303240439,6767,6472
1409160703,6735,6435
1944798106,6674,6388
1965445467,6766,6458
223693919,6650,6291
656479172,6823,6523
1534754611,6712,6431
589273327,6770,6483
783191662,6843,6546
859654796,6739,6364
319558327,6910,6619
45023307,6860,6554
538185145,6890,6587
1916575798,6794,6365
821576394,6773,6474
1464191502,6801,6427
867988177,6889,6572
891786282,7033,6729
2130192211,6980,6654
1125964210,6905,6544
2050339061,7015,6724
1182908789,7040,6729
42544488,7127,6831
1328718765,7029,6732
1191654595,7157,6865
1912821769,7144,6850
778731861,7210,6915
504053874,7233,6950
1561063579,7198,6890
2144665602,7220,6928
402249858,7281,6972
389993238,7303,7010
1898325501,7314,7021
352598575,7326,7035
1333810223,7409,7096
364597300,7377,7095
1076641925,7346,7051
1422238463,7421,7135
712974096,7442,7142
664070838,7457,7159
138776324,7432,7136
611520720,7410,7021
1297502382,7513,7230
1250142026,7459,7157
1412601264,7489,7197
910599202,7522,7217
1440621772,7410,6947
1292738535,7456,7000
426394307,7521,7214
593415583,7534,7245
292641216,7568,7277
214187874,7545,7243
1128132589,7504,7034
405215542,7568,7276
696933920,7619,7323
1926004335,7577,7285
1222768327,7520,7232
1823541245,7534,7096
1715248762,7683,7375
1774720883,7587,7231
475603167,7697,7400
760357227,7788,7472
1959910454,7724,7435
770010802,7640,7370
1363560175,7685,7401
1399794302,7726,7408
1158258131,7871,7591
1976804832,7855,7558
155361948,7925,7631
1273143001,7860,7569
1436633036,7900,7620
2035616217,7863,7562
2081652693,7837,7515
1489743810,7895,7596
1272883899,7821,7535
246273275,7846,7557
1850954068,7863,4251
1485089044,7866,7041
402009651,8036,7740
613298587,8036,7728
2097905212,8043,7758
20224131,8023,7700
2083999882,7995,7647
1810458830,7998,7699
1401316767,8014,7718
1094523823,8030,7720
151593342,8043,7725
2067180044,8125,7837
252480153,8125,7826
370475881,7991,7595
1640296160,8055,7762
391183339,8092,7806
1551945522,8050,7736
1896622931,8129,7804
539690370,8174,7886
1848125895,8098,7818
1528195520,8226,7930
1345483087,8186,7889
1707582034,8260,7978
2068598972,8114,7710
1478797373,8275,7988
811597470,8179,7735
205721196,8168,7873
771418758,8162,7757
1107412069,8192,7918
769432223,8310,8018
1262854901,8324,8041
1990519794,8298,8000
724608044,8233,7931
1873091796,8253,7958
120360571,8194,7920
2095064787,8294,8007
272678513,8294,8006
1267556427,8263,7857
225672073,8354,8043
1058609221,8355,8062
26540753,8284,7928
2052910813,8306,8001
1485891705,8354,8035
1171802656,8327,7870
572145572,8378,8053
1158676965,8386,8042
897848096,8378,8075
477376212,8333,8056
1758056825,8350,8015
809300666,8402,8008
1908043086,8514,8223
1363793720,8499,8196
1585239756,8405,8115
540325452,8509,8221
443934570,8519,8228
33533830,8589,8311
871160466,8466,8016
1617838096,8556,8254
441001942,8464,8101
1371957475,8621,8339
4766562,8556,8245
91912419,8561,8235
1428475041,8567,8278
1565740893,8646,8373
1082309267,8606,8183
1397381784,8721,8424
79782883,8593,8315
899543194,8627,8333
1293241549,8732,8452
1902237905,8713,8424
1263668904,8608,8189
485937598,8733,8438
1664576493,8790,8509
609656250,8715,8415
837457281,8721,8424
335708295,8736,8441
1183231938,8813,8525
1241529534,8756,8460
126189538,8719,8304
903525611,8828,8527
417301556,8888,8604
37926966,8917,8611
1754444726,8870,8588
1139814130,8773,8479
116669570,8778,8277
1894369629,8964,8661
657736958,8899,8603
426960147,8909,8439
1583353301,9018,8720
1946988038,9006,8705
1261031890,8978,8671
150138649,9026,8735
216856121,9011,8718
856055143,9049,8745
554348863,8940,8655
1528923159,9056,8765
1899600175,9056,8750
1852777344,9195,8913
1515877023,9067,5937
806511723,9226,8939
288958772,9208,8926
1064265473,9277,8982
635371680,9108,8785
88646218,9161,8698
1391624125,9244,8967
1683662486,9299,8979
1603177117,9238,8787
1967355409,9337,9032
1611241809,9415,9122
84113572,9276,8936
1534694976,9317,9029
363023858,9314,9038
603305436,9303,8890
1204481453,9315,8998
1572256205,9331,8915
1787189503,9344,8910
131872530,2741,2603
1991371192,9467,9177
510276116,9515,9222
2077742806,9420,9103
1188401255,4383,4332
14183023,9576,9274
1732238286,9464,9140
429075478,9497,9087
634297796,9562,9275
2123960023,9450,9167
95396809,9557,9261
1894601438,9534,9242
2107443224,9571,9277
1383519982,5589,5534
443384617,9681,9403
2106592975,9586,9317
1250121181,9628,9350
2032169857,9657,9238
2030937207,9683,9256
159290353,9675,9329
1400856767,9864,9587
2045036434,9826,9508
1721246982,9759,9487
1574877131,9819,9493
116734858,9781,9499
1314838582,9777,9498
1681920301,9832,9437
711540569,9807,9509
138817329,9844,9481
1101048445,9934,9648
1000966072,9879,9570
1802066694,9903,9463
398457879,9914,9549
1408974251,10008,9700
1947185929,9968,9595
403170294,9966,9557
1579957528,10043,9749
2095486832,10052,9714
124888672,10161,9857
1231799381,10055,9714
1816725203,10078,9602
725680028,10137,9845
1514476350,10257,9965
648786246,10133,9838
252277567,10273,9978
658532887,10258,9962
1439394198,10157,9886
1682681674,10283,9999
1208825205,10173,9883
1552326679,6387,6051
1704491411,10203,9894
914507705,10350,10073
517254671,10342,10056
1326393666,10225,6205
1863702030,10229,9948
1766869737,10245,9436
646910062,10344,9965
1864387098,10293,10004
1208442275,10401,10081
1776374725,10442,10144
1924949331,10355,10061
2038522556,4219,4132
1944702768,10534,10235
1040776996,10431,10131
2109839984,4377,4262
1293677337,10431,8162
2102368942,10592,10294
685558284,10515,10228
987249254,10502,10231
947553027,10505,6379
403174823,6444,5854
467796378,10533,10022
517355658,10730,10437
2061543916,10647,10363
480903748,10700,10370
1396431506,10683,10397
1293203138,10646,10256
459718907,4741,4455
2032079962,10799,10520
11249189,10653,10245
1892627171,10694,10406
953082513,10823,10528
238762799,3304,3227
940857381,5028,4472
1176164144,3640,3600
1649320501,10823,10430
1471948789,10865,10544
402405659,10987,10688
702025003,10959,10676
1258372214,11092,10794
1020154737,11027,7668
352367347,7878,7288
350059321,5947,5361
1823409783,11120,10832
889891977,11137,10834
271800170,11098,10800
1197251633,7344,6332
1963862935,11206,10917
1752461090,3356,3103
754177595,11234,10938
1150963491,11265,10965
1497377679,11283,10892
643290333,11217,6677
1646371921,11429,11141
810267739,11328,10847
2075809815,11389,11097
445918232,11436,11158
406765571,11362,11054
1862383967,11409,11120
2028265136,11534,11239
51554940,11449,10948
959629210,11412,7092
1041109062,5606,5534
1551446957,11655,11269
1265900909,11792,5137
1346343363,4801,4691
1236444285,5073,4997
597307515,11731,11386
1413623320,11864,11557
136393487,11757,11268
750029115,11889,11586
1446983876,11962,11660
