1813666644,20833,4337
1623009085,22439,4442
252480153,22421,3612
2102368942,22893,5006
1397381784,24745,4904
760357227,25077,4967
778731861,27052,6126
656479172,27419,5030
517355658,28457,6115
33533830,29489,6147
1665197552,29617,5878
1297502382,30382,6030
510276116,30423,5884
1646371921,31518,6258
953082513,31727,6150
1371957475,32317,6418
1436633036,32936,6544
1187903677,32946,6545
1101048445,32979,7811
2067180044,33188,6592
504053874,33780,8122
1466785259,34176,8040
445918232,34360,7000
1042786867,34534,7471
121167003,34565,6870
20853837,35245,7362
319558327,35589,7073
1333810223,35920,7139
171493374,36066,7169
14183023,36068,7170
1014486152,36196,7196
443384617,36398,8399
1450652220,36649,8038
1478797373,36838,7324
1611241809,37439,8814
1262854901,37692,7493
627318073,37717,7498
1158258131,38106,7578
303240439,38375,9457
1583353301,38677,7691
1514476350,38892,7734
1894369629,39149,7785
914507705,39743,7904
252277567,39851,8168
1183231938,39956,7945
1522095831,40134,8615
1064265473,40218,7999
477533894,40267,8010
1876682596,40352,9053
1293241549,40468,8049
891786282,40908,8136
1702143276,40987,8154
1963862935,41034,8163
910599202,41433,8243
806511723,41656,8287
124888672,41968,8348
1664576493,42356,8429
2032079962,42618,8479
155361948,43714,8699
517254671,19148,4049
238357312,45100,10506
1250442005,45314,9019
538185145,45901,9137
1095088856,46026,9162
580673921,46102,9845
1400856767,47030,9361
1944702768,47755,9505
1908043086,48467,9651
1776374725,13073,2983
1707582034,49148,10722
1383178166,49253,9805
712974096,50036,11502
417301556,50799,10115
42544488,50858,11139
664070838,51784,10314
775445710,52468,10450
769432223,53107,10579
1682681674,30854,6167
696933920,55248,11970
1265900909,21919,5240
783191662,22558,4508
634297796,22336,5379
1422238463,33964,6789
775514090,59705,11897
355518265,28015,5599
402009651,24750,6083
1561063579,23511,5340
1754444726,33023,6748
651802632,41687,8333
1987375157,27878,5878
1489743810,25518,4554
540325452,25497,6360
259564670,44700,10492
1833789138,40144,8350
288958772,38749,7746
1961501712,31747,7100
1150963491,36399,7276
1855026648,35719,6939
1965445467,46359,9268
1409160703,37742,8133
65586123,31076,6211
1528195520,36939,8041
364597300,36369,7270
1412601264,31337,7293
613298587,32716,6626
2028265136,37764,7620
1967355409,20160,4985
707157673,44115,10750
780934299,41306,8257
658532887,35756,8408
2097905212,40772,8150
150138649,39598,7915
2135449562,14916,2979
1959910454,34010,6565
1902237905,35639,8216
1991371192,41132,9356
1042790962,38924,7791
1273143001,32947,6792
1990519794,48874,9771
480490520,39550,7906
1976804832,39438,9564
1852777344,51287,10254
593415583,41405,9536
389993238,45829,9162
1807648168,36593,7375
405215542,14643,3106
2075809815,33623,6721
475603167,32617,7677
1408974251,37023,7401
1418555530,38738,7744
45023307,47551,9943
1961002599,43402,8676
212890971,36774,7836
2130192211,45847,10398
856055143,37082,7413
292641216,46704,9337
139566260,25406,5045
980697799,41538,8304
990897274,47920,9580
1413623320,49104,9816
426394307,35077,7248
434398524,45790,10996
352598575,32461,6489
1715248762,46378,9272
1258372214,42971,9426
2045036434,37049,7469
138776324,21036,5175
1446983876,51811,11375
485937598,48578,11132
1949298838,40494,8095
1363793720,45741,9144
1000966072,27940,6840
1076641925,11577,2312
1594138273,25527,5102
2034182655,53884,10773
1392794732,48668,10663
1208442275,23696,4736
764419760,31092,7549
1912821769,27619,5998
903525611,32977,6590
1823409783,24172,4672
2035616217,52315,11720
1250142026,39763,7949
1058609221,30879,6170
1926004335,30212,6039
95396809,30554,6084
673586830,37453,8194
225672073,37527,8455
1261031890,40350,9515
91912419,22787,4432
867988177,28029,5540
1281414889,47363,9469
20224131,44303,10747
1855610584,17505,3985
1579957528,32748,6546
2050339061,33088,6614
889891977,52378,11431
1428475041,28293,6729
4766562,26032,5964
1758008124,34672,6931
657736958,30263,6334
480903748,23606,4718
1617838096,38243,7645
1401316767,26330,6366
750029115,38258,8811
661119548,28866,5770
216856121,27394,5883
1683662486,39482,7893
1345483087,34647,7474
892555958,33462,6689
1528923159,43182,9393
1182908789,38318,7660
1231799381,26107,5218
1293680734,27546,6126
214187874,47435,9484
572145572,29959,5987
443934570,44998,8996
384515747,47309,9457
646910062,35514,7099
271800170,27358,5190
2095486832,36265,7250
151593342,53161,10629
335708295,39686,7934
391183339,36988,7553
2114289475,36343,7265
2083999882,29658,5928
837457281,35281,7849
899543194,25606,5117
1158676965,35898,8153
1896622931,43435,9569
1873091796,44978,9618
611520720,32581,8015
725680028,35893,7291
1681920301,39569,9125
609656250,35775,7152
1497377679,35230,7042
429075478,24654,5927
2107443224,38618,7745
1040776996,37304,9089
2095064787,43382,8673
406765571,40342,8065
724608044,32592,6515
1485891705,43194,10249
2081652693,41731,8343
1894601438,39379,7873
1241529534,34811,6959
2061543916,27521,5501
1810458830,39136,7823
1621002296,34580,6912
1984513847,37290,7455
402405659,37004,7398
1944798106,31118,6861
138817329,43568,8925
426960147,31166,7605
897848096,31181,6233
1128132589,28705,6621
88646218,29726,6414
272678513,33226,6642
1904783235,45579,9464
589273327,49896,9976
602423811,36550,7307
2144665602,29022,7124
811597470,36284,7252
205721196,19717,3053
1640296160,36098,7337
808228639,38394,7777
113411247,56253,11247
79782883,25282,4693
1574877131,52647,10526
1363560175,40836,9524
1396431506,33936,6887
1916575798,32502,6497
1863374262,40864,9332
1835073088,46519,10420
2032891036,45959,9188
1082309267,49392,10442
1292738535,28044,5606
1721246982,26185,5234
1171802656,30565,6276
711540569,40871,8851
1062186835,43053,10097
633240419,40359,8947
1896305732,30333,7404
1816725203,32042,7870
1534694976,25545,5420
246273275,23536,4034
1823541245,26163,5230
1947185929,24501,5816
1732238286,29362,6170
1551945522,31702,7145
1328718765,33995,7871
1391624125,40265,9230
2106592975,32137,7159
1314838582,27680,5533
1924949331,37480,7812
810267739,48066,11165
1250121181,40788,9606
2052910813,32630,7652
770010802,26222,5852
1272883899,39000,9054
1138697171,63689,12735
438589491,34800,6957
716487794,31534,6304
1038677529,31876,6025
1222768327,22008,5055
51554940,43103,9493
1107412069,36330,7263
363023858,26152,6050
1802066694,41425,8419
1862383967,40814,8207
403170294,24929,4983
648786246,23277,5066
1892627171,46660,9329
685558284,54065,11999
1471948789,20339,5065
398457879,32024,6402
116734858,45135,9764
1293677337,45557,9109
1704491411,48614,9720
1464191502,35177,7033
713312506,37129,7423
1399794302,50659,10777
597307515,38681,7733
1139814130,39681,9528
26540753,29190,7234
253601149,30202,6038
2030937207,27631,5962
865059288,35840,8354
987249254,39027,8140
1530446316,37190,8320
1125964210,32044,7606
2077742806,45378,9550
1072377306,20643,4125
1896232624,48665,9730
1850954068,41513,8300
1551446957,33091,7475
1208825205,38222,7641
1710814638,36913,8924
1534754611,37324,7462
1787189503,26146,5226
944140566,38594,7716
1864387098,50125,12422
120360571,41519,8301
1603177117,53364,10670
361268035,33834,8358
871160466,34452,6888
223693919,37046,8265
1848125895,35163,7030
1193471756,52248,10447
201719260,30945,6908
2068598972,31533,6816
1758056825,40775,8152
