1649320501,121
1391624125,2262
1776374725,239
1183231938,3077
1074263646,5931
1258372214,4590
93740343,6440
1864387098,7571
760357227,7514
1924949331,459
467796378,3545
1530446316,7306
1753714541,542
610454273,2180
1518331471,4407
1551629761,5407
1923999715,847
1201454821,2645
1176164144,7290
2074658615,6118
1081769770,5358
2031951755,6758
299413131,4986
610454273,5297
1208532123,5943
1664598529,2429
1902671237,7789
1305935114,5828
541285440,567
817686795,2068
288379405,7090
1221027335,4786
1986417638,6550
238816832,6848
1204296383,7595
1784131088,5898
1815556070,4883
295485334,1850
951221468,253
34871826,1815
100929741,329
400064818,1030
1465346452,4035
892083096,3620
2031951755,3920
552937500,3369
610454273,5534
1783083399,6780
1154821602,4212
1046545660,2137
731829978,6145
24293395,3108
479459041,1019
1046545660,1783
466853180,7997
1260467793,6304
1034909474,5939
3540494,7789
360936478,6798
26757919,7782
782689036,1710
337533935,7765
1844334363,2016
43650267,5558
3540494,5164
249177573,842
1265012928,2389
1327871893,5588
792782299,5169
85415531,5424
101874302,2661
460570271,2220
1422273905,442
42102625,5942
1076071888,5449
1631227617,2393
1520267010,3422
1940055334,3554
840514538,5690
1221981006,3716
1088417975,2752
1544614339,1120
793293778,4555
1896074070,7138
89509666,3255
1545077099,1620
1585571244,330
1520267010,4837
1528769018,1489
1057507014,147
464872674,287
1389509050,5130
1884231057,6514
2007599722,1987
1545077099,2711
1547883191,5991
1288108586,1070
48305285,2200
1831882653,1600
2032909428,3065
882471736,5141
821405322,1862
1547883191,494
505231702,1101
105966264,2089
192428201,7446
997695567,3056
2100572327,259
1756819670,7761
34073107,2843
406749219,5598
1805443519,4794
731243659,4127
1547883191,2861
1739267143,7844
609483101,3046
1697281847,4750
1530957251,3203
620456576,328
172699023,7079
61426020,105
353023213,5147
1274247563,689
80141040,1154
321772459,695
1043639521,6391
659059448,562
660595570,6154
708443754,1700
912747546,6370
16373883,510
785625589,2109
567852222,3709
246826139,3537
2086068243,6359
1068445309,2906
483525032,5357
1947941827,4916
1197721383,7598
1780293706,1699
908384914,3188
864248990,5817
259319861,6988
61137731,2970
479734028,4984
1205483858,6254
1397333381,2050
1908781622,4323
61137731,59
1556520190,4241
194107588,4451
1302877661,2020
1764291958,1771
1402531280,1879
1058650291,5771
217470033,5419
791408866,5539
2030138610,2333
659937029,2129
1401295795,4566
519019247,4634
1251788491,7050
1468343491,5042
608817143,60
802255644,4578
15094126,6004
2093319848,6378
1523510420,4650
1113829504,4886
1401295795,3197
443502884,1410
1658487789,3921
345290829,6006
596333086,1409
210474732,1404
1817154869,3547
1893899796,3144
1365575811,3809
619985571,4073
1713605602,4688
843867341,5710
1113829504,3754
1824570614,3203
1500379239,5233
681747431,2028
238874235,7109
465152579,90
1556061855,2568
1340057206,6306
225553858,468
1846539844,4588
366916060,4057
1002041276,5744
1517116047,1725
238431319,2843
626626764,7539
45416784,2276
1437129801,3228
37400149,2247
2027133545,76
300811000,7113
275754769,6761
22040992,4420
1837533591,441
1596144422,1335
1661161169,6262
14633842,4073
1604616170,6640
1125098735,704
951677655,28
708926121,6990
600199331,5698
1612853208,5763
43856716,1530
1047515321,3551
1125098735,2507
2011695710,7100
249515830,5996
742568993,683
2112135199,5840
14633842,4789
1439361845,7746
1515116175,7100
1688770224,7617
1290698656,3430
2117193231,6005
1811880447,3150
643587433,7947
703627308,3680
1366212088,2361
208184824,4368
1243102466,4788
1925059423,5655
516413619,4208
1074630954,6955
1412564235,2943
167175174,7310
125865913,1330
884604029,3507
1161382705,1929
1320869181,6010
586917260,2901
1073878937,4329
1833335943,5760
1260127127,5504
1598434875,7480
1792088662,7568
689448569,4729
1800932232,3201
1073051173,7730
1765690649,7042
190153364,3107
703627308,7620
569976699,5110
491152599,6385
691096777,3650
219812012,2323
611739613,6772
807986446,4797
1884387196,7756
