809300666,5166
2050339061,5767
990897274,5413
116669570,5951
91912419,5988
1150963491,6894
1534694976,6907
811597470,7082
1082309267,7220
1823409783,7559
1262854901,8134
593415583,7438
775445710,8167
259564670,8308
2061543916,8516
865059288,8418
760357227,8824
910599202,8818
1944702768,9214
806511723,9488
1873091796,9547
517355658,9905
1984513847,9832
1766869737,5385
702025003,6392
769432223,10441
1754444726,10715
2123960023,11077
704106237,5310
2077742806,11609
2107443224,11343
1518331471,5931
1158258131,12111
443384617,12559
1574877131,12841
4766562,12977
258535644,7597
823914581,7459
442125849,7662
755210740,8982
1106681476,7782
372469954,6196
462526099,10300
1370074462,6176
1921242091,8338
795242171,7856
947553027,11961
1569754439,10929
1928301845,8108
2059572982,11036
1129944640,6636
1404565079,6726
237344028,10267
1934932165,8295
1390913202,7073
1332757905,6912
105579928,12924
1745043985,6492
330551672,9100
2107577743,12908
528591360,8700
896982466,12841
837659261,12059
1275143523,10973
1384210339,11061
455501890,11491
554868511,5299
208684473,6343
1461474945,5279
808417649,6251
220695851,5390
194481424,6950
807328355,5703
466853180,5882
1332691311,6969
1154821602,5248
872826668,8145
1515403487,7833
478489615,12898
691098155,9098
307400933,9977
1829217853,7614
380274260,10982
1581078471,8845
1070044969,11578
1703696921,11687
1920907467,9716
332699949,9525
872669868,5598
1870209957,8096
110053477,10671
1939022383,7693
1215904751,9677
1815007437,8480
3540494,7615
157168588,9446
817686795,12505
826865256,11231
1676827075,7123
1062714541,9932
209429254,9003
1604052588,6170
1620948294,12148
26757919,9650
1724457619,5760
369347944,6237
295485334,12515
1943634922,11479
1690713209,5141
818493590,9721
940087898,7490
1814827909,9910
1894788146,10905
1611370719,10713
428039780,5400
2131597042,8380
1066615508,8556
1824872646,12178
838812606,12497
1021258849,10094
1859383896,6978
434437292,7927
211090736,10465
896072146,5692
1839962989,10157
1690101810,12565
1266265220,10624
1659840424,8371
431570856,10928
729218894,12350
1059524106,6316
692743054,8641
579294521,7573
1307950260,6875
726408598,7875
33419717,5665
1341404543,8279
1394557075,12755
1196982797,8200
840514538,6477
1109113497,12117
1561502550,12691
624795507,11575
1184124073,11709
972865270,9558
1506951181,7136
905080434,9814
1849015357,8842
1579132337,5198
2072313080,9577
1458621573,10042
840083671,12868
1280641161,6174
1887699190,5532
603658030,8363
1262869688,8922
38603201,10200
1806880779,5403
2123222442,6994
1233595751,8960
769132147,10937
976827477,9656
1291367132,7887
1620529408,8727
1932470703,11624
2138005960,8765
923083575,10495
1689924104,12220
1108889615,10069
594651850,6774
1233327519,12224
1760219993,11871
1408279755,12210
635611994,10819
500618423,12403
1393828949,12340
1033348658,12708
125644421,10766
294658299,11242
2015301874,8936
1756207614,9091
955324150,8429
1700721442,11794
201274566,6011
872522004,12027
109069556,10698
727666004,11250
628064884,11125
1431556341,10644
1817789863,11816
191568263,7721
332365138,7023
263833514,5100
1751403001,6834
1552221437,11232
632475595,6370
847320212,12029
191945292,12957
1302725372,8256
1717433286,9245
1747053097,5583
1047934137,9967
295180183,12245
1765702,9061
50072771,7394
1419332030,12213
1978209605,6053
106297322,12820
2123533871,8345
347091104,7164
312168418,9118
534753234,6853
1732663543,11700
519303080,7982
314364096,8261
1625090026,8729
615954678,11239
1197498159,6959
1943750504,5212
265824587,10762
369805307,8651
453398853,6831
278476563,12963
1193398802,7827
259251414,11618
1011044643,7432
1946111918,5112
865858182,5941
464649704,6669
1456061400,9160
1394010463,11386
1171255580,11121
80026551,5045
252615006,10315
1275009283,12618
1441328175,7037
2056234595,11336
662666707,6811
1357686726,6014
1313960293,5069
1523649562,12396
1592840862,6415
1692375649,6551
647149086,11201
1274247563,7130
1705665942,8077
2002790740,9510
2086068243,9709
1868578441,11871
836969741,6923
385332399,10047
54960993,6434
1100619942,9392
405036720,7587
1985028494,5938
1190566357,9160
864248990,9820
428996455,10046
2054451662,7707
2088582214,9181
1970073944,5011
659059448,8499
1153933106,8089
2144644334,7409
1627010197,5486
1336775847,10224
908384914,5018
1541046463,8027
1910896157,8310
1990421361,9472
2064883371,10425
82275756,10944
1624817884,8894
1623060829,7916
1335061928,11942
1780293706,5393
727250772,9503
407148497,12750
1548271808,7691
1716164115,5163
858423246,6993
1521568953,11115
809383315,12882
247515192,6895
176041373,5254
1525844775,10813
1339345635,7567
1877986974,10621
1006624255,6762
1917784974,6011
1999664216,12635
799755007,11366
261845810,12640
1726616678,9403
1288135425,12593
697460450,12913
1416665097,9183
255941269,12425
1720797452,5430
