780934299,2656,2295
1774720883,3609,3249
1396431506,3718,3367
867988177,4003,3667
1522095831,4076,3751
1139814130,3995,3630
770010802,4080,3758
889891977,4174,3821
121167003,4211,3913
116669570,4154,3821
1208442275,4283,3962
1852777344,4390,4069
635371680,4467,4125
93740343,4584,4253
1250121181,4609,4280
611520720,4841,4511
205721196,4872,4551
1646371921,4995,4694
1530446316,4948,4474
477533894,5107,4811
712974096,5123,4815
1408974251,5122,4798
1422238463,5221,4902
661119548,5190,4868
1787189503,5220,4746
510276116,5358,5046
93199773,5322,4970
1561063579,5570,5236
1876682596,5609,5316
1400856767,5618,5328
1014486152,5628,5329
1464191502,5664,5325
716487794,5737,5369
42544488,5831,5518
429075478,5777,5447
443384617,5848,5548
1534694976,5806,5460
1908043086,5901,5591
1987375157,5924,5616
126189538,5888,5513
352083716,5949,5614
485937598,6064,5720
1281414889,6058,5710
1807648168,6085,5752
150138649,6101,5781
1064265473,6142,5834
627318073,6165,5872
1193471756,6066,5743
648786246,6066,5731
1802066694,6091,5765
2067180044,6217,5916
2068598972,6125,5785
1125964210,6162,5835
1528195520,6295,5987
1262854901,6315,6014
1497377679,6257,5930
593415583,6329,6019
364597300,6351,6037
406765571,6311,5934
2032169857,6289,5941
1000966072,6392,6071
2077742806,6359,6029
1107412069,6367,6040
11249189,6363,6033
1664576493,6495,6198
352598575,6460,6147
1383178166,6520,6237
673586830,6509,6175
1515833950,6487,6160
1020154737,6478,6148
2107443224,6542,6203
1967355409,6589,6273
1611241809,6642,6314
1158258131,6644,6346
76659128,6524,6188
1758008124,6622,6286
646910062,6620,6294
1855026648,6687,6373
238357312,6731,6429
2095486832,6689,6356
725680028,6721,6387
597307515,6685,6350
120360571,6692,6358
1241529534,6734,6405
391183339,6788,6466
517254671,6856,6550
1182908789,6817,6495
1466785259,6879,6593
1042786867,6890,6569
572145572,6889,6556
1094523823,6918,6558
1894369629,7010,6707
1040776996,6946,6563
2083999882,6950,6623
1397381784,7042,6734
2123960023,6953,6621
1528923159,7027,6701
171493374,7099,6797
151593342,7062,6749
1363560175,7058,6734
517355658,7163,6860
2130192211,7139,6829
903525611,7131,6811
897848096,7110,6769
480490520,7187,6868
214187874,7173,6851
713312506,7139,6680
1894601438,7196,6863
272678513,7184,6856
1963862935,7265,6962
475603167,7281,6950
1138697171,7287,6958
1810458830,7315,6975
1250142026,7382,7069
2102368942,7471,7161
1436633036,7469,7155
633240419,7393,7070
246273275,7394,7060
783191662,7475,7147
1191654595,7492,7187
1949298838,7478,7162
319558327,7524,7223
1485089044,7404,7057
1944702768,7591,7282
91912419,7511,7163
1682681674,7564,7240
1626343059,7479,7141
1583353301,7613,7313
2114289475,7556,7239
